id,test_score
1,7.47309124638265
2,7.32659271823865
3,5.30304953788593
4,6.57570554053337
5,6.38139624262027
6,8.17186348742711
7,5.86798628405257
8,7.35897918082381
9,2.80302042810558
10,3.60799118859265
11,3.70326197204597
12,4.81952479961947
13,5.07941941650442
14,3.94789824616849
15,3.20648638822536
16,0.512754987001447
17,6.4009908724672
18,0.013559757060303
19,-4.62587872417791
20,-14.4791668527426
21,-10.6493636509163
22,-17.2980818696913
23,-4.87320073455428
24,-4.91086731233026
25,0.234817372986992
26,-4.0310130499446
27,-16.4005234452388
28,-14.385481420668
29,-7.65122819794638
30,-5.35389079757422
31,-2.89512352207595
32,-3.17591191892223
33,-7.18132213036785
34,-8.6521974883411
35,-7.26085002193049
36,-10.9780612881436
37,-16.6626743002142
38,-2.34921489472043
39,-9.53852731550553
40,-9.78438231397687
41,-8.11330861370813
42,-6.94377718737245
43,-15.6090410691118
44,-1.47488315779958
45,-4.97607696259655
46,-12.898517620594
47,-14.7899287266529
48,-11.5494754545853
49,7.59969685002974
50,-8.40141099234785
51,-14.3410835240284
52,-6.71616890707838
53,-4.41808686489913
54,-7.84780856445491
55,-2.49244514429784
56,-11.5709174744752
57,-12.1048193527476
58,2.56611479964842
59,-8.37738978639102
60,6.54163926837398
61,0.217817033039292
62,-7.72283011359748
63,-5.95109799736968
64,-10.6496315405861
65,-6.6450280120915
66,-8.6529053923235
67,-9.20948516938196
68,-5.13551638824939
69,-1.44311424771547
70,-0.169852409402335
71,-12.2530789047513
72,-16.7621707701943
73,-8.34010859101569
74,-13.0060222383199
75,-14.5056555322026
76,-8.95908169111113
77,-4.31006866680578
78,-17.4703927169435
79,-4.02316515496167
80,2.48263930652007
81,-7.08559630136767
82,4.07108180722175
83,-5.55985317702274
84,-9.25833699292477
85,-11.1123225850907
86,0.375960273105218
87,-9.72544010959512
88,-0.297700361650836
89,1.91557344031637
90,1.28774994847802
91,-13.3212087733327
92,3.06892146402564
93,-8.46804986021537
94,3.27373773283541
95,-7.35469135697075
96,-17.724682929224
97,5.10152389435544
98,6.19018184836324
99,7.39549884971766
100,8.07157701482963
101,-9.42351494051772
102,7.06431358996157
103,8.12695766585775
104,5.86399514481797
105,4.41514460074496
106,2.50653478715438
107,7.58209807462908
108,3.16613060844449
109,2.29404252191386
110,3.78507927101638
111,8.11145986903383
112,6.35675063684215
113,7.55058574519164
114,4.05357539825552
115,-5.23603122092823
116,7.98490612348972
117,7.85034059282462
118,9.05633825043563
119,5.23188578270204
120,4.40440305357359
121,8.24914404522576
122,6.42368600539096
123,-1.7509446974819
124,3.90208859730344
125,8.15063092719624
126,7.94886512163148
127,8.3831501947135
128,6.08852177857165
129,6.97445232701099
130,6.46981238823307
131,6.58646357583116
132,5.97325531618984
133,6.38894309643873
134,8.84791584678787
135,3.86656007118275
136,4.68880256018829
137,8.72867237863346
138,7.98687053640174
139,7.23262792306214
140,5.8950918127477
141,5.65149416924989
142,6.22930552188955
143,6.78409820809091
144,2.79071818204288
145,4.45951554995764
146,-3.25185385620015
147,2.38437867109153
148,5.57654147900381
149,4.57002774517275
150,6.78024542843296
151,4.53152455439905
152,3.22748421786482
153,4.85352409688614
154,4.89475419215792
155,5.19190310279917
156,9.43694857652451
157,-12.0393956862313
158,-3.05130968087306
159,-16.1902610196318
160,-17.3977026810177
161,-6.38399812583656
162,-7.80339408081278
163,-0.964774652547106
164,0.879152552817185
165,0.617708170139469
166,-14.2277873768659
167,-10.4313064187548
168,-11.0641687701905
169,-4.25728704070197
170,7.12177718937384
171,-8.88527800242557
172,-4.30003626856206
173,1.72848874153468
174,-0.701598587897784
175,-12.1895104472012
176,-11.1033619989805
177,-2.26119803642749
178,1.91456181057756
179,-1.17627512501914
180,-5.75926835735604
181,-14.7329948603855
182,-7.85634337601165
183,-7.83567160978525
184,-1.17321593969505
185,-4.52437119002704
186,-9.02687599451614
187,-15.1583957488475
188,-8.67585933769307
189,-1.71215788501533
190,-5.50517213461984
191,-10.6228117309203
192,-1.71361274790088
193,-3.04956346215411
194,-9.604416008079
195,-14.1813993532858
196,8.23967482217315
197,3.86398305843016
198,8.3603335754004
199,5.40182205671518
200,6.40363114373498
201,7.45924940358167
202,2.55051414634453
203,7.05353076968239
204,8.59096186319472
205,5.61686034746082
206,7.63277797745206
207,7.86645718441221
208,6.32472659207716
209,8.01606996971924
210,7.23697440728615
211,2.36696702252999
212,3.94289359404279
213,5.8164077370008
214,-0.190606680063745
215,8.54881996067531
216,6.42043526974182
217,5.3671246888834
218,6.47244669827122
219,6.27222805846692
220,7.95230416595196
221,7.5570353622176
222,5.47564505522776
223,7.92104397500128
224,5.09290386744842
225,4.56170484460232
226,3.70024696296521
227,5.18384009206642
228,6.23977526909314
229,8.888394450287
230,2.43962625798111
231,7.50669810233563
232,6.10971084680046
233,7.00949197039424
234,4.64032308395193
235,5.23993181923769
236,0.967964865315967
237,6.25344213421725
238,-3.76855324346493
239,5.43935847666155
240,5.85422966496976
241,9.65210538335552
242,6.89782747758358
243,9.4224620934802
244,4.47352051083965
245,4.03422921375721
246,4.73344137818909
247,7.80145094269284
248,6.75509238337537
249,6.82892189976188
250,7.3116407644272
251,5.30817321536988
252,6.65353247031116
253,6.49753286050285
254,5.50835307751451
255,6.79309926860869
256,-1.50770508120624
257,-17.1187950467118
258,-8.59352485769586
259,-13.0738730420171
260,5.00887105655557
261,5.18914209455898
262,6.91938491777848
263,7.20048817083384
264,5.39884943890964
265,5.87247532727998
266,6.49805022574453
267,8.10983013720431
268,-0.595162730583152
269,4.82981501562704
270,4.98179550877268
271,3.07964496345297
272,7.98748319884777
273,4.32329686924946
274,3.03187804967457
275,5.70612654698693
276,3.64834208597137
277,2.94922487591012
278,8.65868396823721
279,6.10194692579712
280,7.39746109158165
281,6.26666647730183
282,8.2881966647189
283,6.73049903993567
284,6.79202298733794
285,-6.70437199498912
286,7.4554925068081
287,5.14465439471098
288,8.0484262984943
289,0.26982057608312
290,5.01616871583173
291,3.92857160005723
292,3.71202131231865
293,3.2080769060786
294,4.91279266234431
295,6.3186797138584
296,3.72262570035982
297,6.77358236068425
298,4.89149637600394
299,6.99672590787828
300,5.6439714122976
301,6.60377856187525
302,6.20458411541306
303,2.56427394598795
304,6.71596310556975
305,-0.031341579547455
306,2.8321405694418
307,7.86091094368498
308,5.55519063561726
309,6.76257145845226
310,1.30153701601111
311,1.76859591024665
312,4.76747618328565
313,1.51400545976282
314,3.62740035709707
315,7.45547665676181
316,6.0327150234009
317,4.89869197688271
318,6.84180550689676
319,4.94618463503247
320,-12.7717636384127
321,-9.65088958212259
322,6.21586238379764
323,-5.69494675826624
324,-17.6831711789718
325,0.297883004695521
326,-10.4302025346412
327,-5.37001383186765
328,-5.90466320236113
329,-4.83992308263076
330,-1.84846742761723
331,-10.9496546189855
332,-5.58149854051595
333,-0.845599323380554
334,-1.69065172094711
335,-10.8200759008039
336,-0.672894803825585
337,-3.9039652865397
338,-14.5201896195323
339,-2.43139908085257
340,-7.85394966036319
341,-9.77458863925464
342,-2.8575961024639
343,2.73448525681761
344,-6.58917088178301
345,-11.7466352215214
346,-5.97640884362391
347,-11.8750644138843
348,-9.90034230814686
349,-17.694286818032
350,-15.4753175122339
351,-1.2414198905802
352,-4.34742157739608
353,-0.552466512481235
354,-1.46248749863021
355,-2.01524562648643
356,-11.2720754815538
357,-12.105132380356
358,-12.8432197993452
359,-1.59013262538111
360,-16.5427293937024
361,-15.7631418693605
362,-2.82401367878041
363,-3.78960341433591
364,-15.4125984794973
365,-4.16055954473773
366,-1.31458014611085
367,3.40023178798251
368,-0.385849593097756
369,-3.45333878069675
370,-6.20852153173204
371,-10.4353812222844
372,-0.745932920934873
373,-6.89251917866715
374,-12.8755885525376
375,-14.926512111064
376,-7.30835726290734
377,-3.27649127670053
378,-9.91971134716932
379,-14.6993534865791
380,0.081044688190602
381,2.83995273492357
382,6.34398345669034
383,5.5502634158212
384,7.83946630197752
385,4.50480271370047
386,3.43828420388476
387,1.68850201390321
388,5.6542666026249
389,5.89086972130016
390,4.23873942279097
391,7.23547469686928
392,5.49414524338627
393,4.95652527553706
394,5.94041002800628
395,2.96358589680825
396,4.81006320069731
397,6.79035957043406
398,5.86753102213481
399,6.14356519296888
400,2.46734462383712
401,3.17745679731328
402,2.97811545544816
403,-17.9613717796806
404,-14.9781134495821
405,-0.495982982198921
406,-3.32793249579191
407,-6.5943496561089
408,2.61100191208358
409,-1.1069183508807
410,-13.6309829834954
411,2.76204541083786
412,-3.55330775766694
413,-13.8401716997428
414,-3.15988435245218
415,-6.53474226914959
416,-6.32675745003228
417,-9.15995397568972
418,-8.90243102332196
419,-18.0498783000022
420,-16.5533560622546
421,-17.0601433990667
422,-11.2634299301347
423,-17.937321663901
424,-3.77424487983656
425,-17.6083834535812
426,-8.81738715288703
427,-1.78824431500212
428,-6.15507867040438
429,1.04071050910589
430,-16.9218585941968
431,-17.8779379372957
432,-1.0870527648136
433,-17.5304759067502
434,-6.76176589100115
435,-18.126001046369
436,-6.975456350229
437,-17.1614742490568
438,-16.0010702437781
439,-6.05504773840675
440,-16.550698422405
441,-12.6985061927379
442,3.44027935902348
443,0.01478237392088
444,4.13670297092921
445,2.26186554056568
446,-16.1207781031307
447,1.84450139150263
448,-3.6667490073515
449,-16.3163614179741
450,-7.41908450897772
451,-2.04045500159587
452,-18.169808882531
453,-18.2437997568998
454,-17.0749257116229
455,-13.7386017991368
456,-15.859438829408
457,2.60833566958207
458,-5.66416381878714
459,-10.2214501698127
460,-17.3122042190502
461,5.67926468647658
462,7.05736119179748
463,9.76444976155819
464,6.39757206293391
465,3.39187740602117
466,5.62532835451686
467,4.80625457506169
468,8.17564046437368
469,2.39414391562475
470,1.21057452198527
471,4.5813530300953
472,5.03696727870951
473,5.2578432669941
474,7.14857753654205
475,7.64201172103057
476,6.00709212627779
477,1.22228394740331
478,8.32446224850481
479,8.07677147798371
480,4.95666313974197
481,3.79208472550398
482,1.73117298063903
483,4.03125329324354
484,0.76801267642335
485,6.65735497250932
486,-1.10449097330949
487,4.24531137985774
488,4.55683504348648
489,7.81464797243465
490,0.546488122098328
491,7.17223748880769
492,5.08373874014107
493,6.19718137474901
494,1.12891768763432
495,6.18301575205059
496,1.54740854466415
497,6.20589127062556
498,0.043394789368509
499,6.55986853376145
500,1.60416230771378
